Frame,RMSE
0,0.01705
1,0.01602
2,0.01523
3,0.01473
4,0.01433
5,0.01408
6,0.01412
7,0.01387
8,0.01379
9,0.01375
10,0.01369
11,0.01370
12,0.01374
13,0.01365
14,0.01364
15,0.01366
16,0.01340
17,0.01362
18,0.01361
19,0.01361
20,0.01360
21,0.01365
22,0.01361
23,0.01362
24,0.01358
25,0.01362
26,0.01361
27,0.01364
28,0.01364
29,0.01361
30,0.01360
31,0.01360
